num_dashers,num_tasks,ratio_dashers_tasks,num_events,total_reward,pct_total_possible_reward, iter
10,400,0.025,1351,670,66.93306693306693,0
50,400,0.125,6109,995,95.94985535197685,0
100,400,0.25,13499,1016,98.16425120772946,0
200,400,0.5,27912,1040,100.0,0
300,400,0.75,42261,1035,100.0,0
400,400,1.0,55600,1034,100.0,0
500,400,1.25,70367,996,100.0,0
750,400,1.875,106155,990,100.0,0
10,500,0.02,1479,820,63.4184068058778,0
50,500,0.1,5885,1266,96.42041127189643,0
100,500,0.2,13355,1280,98.46153846153847,0
200,500,0.4,27853,1261,99.13522012578616,0
300,500,0.6,42677,1287,100.0,0
400,500,0.8,57059,1250,100.0,0
500,500,1.0,70562,1284,100.0,0
750,500,1.5,105923,1247,100.0,0
10,750,0.013333333333333334,1959,905,46.74586776859504,0
50,750,0.06666666666666667,6029,1628,86.68796592119276,0
100,750,0.13333333333333333,12743,1844,98.92703862660944,0
200,750,0.26666666666666666,27071,1910,98.96373056994818,0
300,750,0.4,41364,1953,99.74463738508682,0
400,750,0.5333333333333333,54750,1893,100.0,0
500,750,0.6666666666666666,69381,1922,100.0,0
750,750,1.0,105191,1870,100.0,0
10,1500,0.006666666666666667,4555,1545,40.31837160751566,0
50,1500,0.03333333333333333,5598,3527,91.6103896103896,0
100,1500,0.06666666666666667,11506,3710,98.53917662682603,0
200,1500,0.13333333333333333,26017,3793,99.21527596128695,0
300,1500,0.2,39610,3697,99.56908160517102,0
400,1500,0.26666666666666666,54197,3797,99.34589220303506,0
500,1500,0.3333333333333333,68480,3781,99.94713190589479,0
750,1500,0.5,103833,3755,99.78740366728674,0
10,2250,0.0044444444444444444,5579,2161,37.93224504124978,0
50,2250,0.022222222222222223,7827,4723,84.03914590747331,0
100,2250,0.044444444444444446,10641,5434,95.08311461067368,0
200,2250,0.08888888888888889,24391,5624,98.1672194100192,0
300,2250,0.13333333333333333,38550,5633,99.5581477553906,0
400,2250,0.17777777777777778,53385,5674,99.10917030567686,0
500,2250,0.2222222222222222,66923,5665,99.56063268892794,0
750,2250,0.3333333333333333,102402,5634,99.68152866242038,0
10,3000,0.0033333333333333335,5674,2246,29.768058316766073,0
50,3000,0.016666666666666666,10373,5276,69.84379136881122,0
100,3000,0.03333333333333333,11382,7036,92.84771707574558,0
200,3000,0.06666666666666667,22333,7362,97.34232447441491,0
300,3000,0.1,36924,7467,98.54823808895341,0
400,3000,0.13333333333333333,51559,7463,99.05760552163525,0
500,3000,0.16666666666666666,64725,7487,99.20498211209751,0
750,3000,0.25,100884,7505,99.4698475811796,0
10,400,0.025,1343,591,60.24464831804281,1
50,400,0.125,6122,975,98.08853118712274,1
100,400,0.25,13162,914,96.21052631578947,1
200,400,0.5,27559,1043,100.0,1
300,400,0.75,41897,1041,100.0,1
400,400,1.0,55981,1004,100.0,1
500,400,1.25,70578,1015,100.0,1
750,400,1.875,106147,990,100.0,1
10,500,0.02,1430,697,55.76,1
50,500,0.1,6053,1223,97.14058776806989,1
100,500,0.2,13618,1258,99.76209357652657,1
200,500,0.4,27319,1235,99.11717495987159,1
300,500,0.6,41561,1288,99.61330239752513,1
400,500,0.8,55334,1275,100.0,1
500,500,1.0,69982,1258,100.0,1
750,500,1.5,105884,1277,100.0,1
10,750,0.013333333333333334,1828,922,48.60305745914602,1
50,750,0.06666666666666667,5590,1799,94.18848167539267,1
100,750,0.13333333333333333,12481,1841,98.50187265917603,1
200,750,0.26666666666666666,27627,1854,99.14438502673796,1
300,750,0.4,42020,1897,99.8421052631579,1
400,750,0.5333333333333333,55803,1885,99.84110169491525,1
500,750,0.6666666666666666,70270,1867,100.0,1
750,750,1.0,105276,1863,100.0,1
10,1500,0.006666666666666667,3883,1638,43.16205533596838,1
50,1500,0.03333333333333333,5670,3410,90.49893842887474,1
100,1500,0.06666666666666667,11436,3700,97.7284733227681,1
200,1500,0.13333333333333333,25111,3821,99.24675324675324,1
300,1500,0.2,39344,3739,99.36221100186022,1
400,1500,0.26666666666666666,54335,3806,99.89501312335958,1
500,1500,0.3333333333333333,69040,3769,99.60359408033827,1
750,1500,0.5,103840,3791,99.92092778070638,1
10,2250,0.0044444444444444444,4606,1920,33.89830508474576,1
50,2250,0.022222222222222223,7201,4758,84.31685273790536,1
100,2250,0.044444444444444446,10706,5568,97.05420951716926,1
200,2250,0.08888888888888889,24174,5604,98.6272439281943,1
300,2250,0.13333333333333333,38410,5627,99.27664079040225,1
400,2250,0.17777777777777778,52471,5611,99.18684815273113,1
500,2250,0.2222222222222222,67382,5651,99.57709251101322,1
750,2250,0.3333333333333333,102504,5678,99.78910369068541,1
10,3000,0.0033333333333333335,6735,2359,31.257453292699083,1
50,3000,0.016666666666666666,14133,5571,73.7002248974732,1
100,3000,0.03333333333333333,11618,7191,94.83054200184623,1
200,3000,0.06666666666666667,23046,7304,96.63932257210902,1
300,3000,0.1,36873,7482,98.52515143534369,1
400,3000,0.13333333333333333,51551,7511,98.76397107166338,1
500,3000,0.16666666666666666,64584,7566,99.44794952681389,1
750,3000,0.25,100956,7542,99.43309162821357,1
10,400,0.025,1316,610,58.206106870229014,2
50,400,0.125,6236,951,96.64634146341463,2
100,400,0.25,13366,991,97.252208047105,2
200,400,0.5,28342,1057,100.0,2
300,400,0.75,41536,1018,100.0,2
400,400,1.0,56416,996,99.6,2
500,400,1.25,70583,993,100.0,2
750,400,1.875,106123,1025,100.0,2
10,500,0.02,1530,893,70.98569157392687,2
50,500,0.1,6041,1256,98.43260188087774,2
100,500,0.2,13302,1220,100.0,2
200,500,0.4,27989,1222,99.673735725938,2
300,500,0.6,41665,1271,100.0,2
400,500,0.8,55834,1267,100.0,2
500,500,1.0,69687,1262,100.0,2
750,500,1.5,105787,1265,100.0,2
10,750,0.013333333333333334,2180,990,52.077853761178325,2
50,750,0.06666666666666667,5674,1853,97.78364116094987,2
100,750,0.13333333333333333,12514,1878,98.79011046817465,2
200,750,0.26666666666666666,26371,1882,99.84084880636604,2
300,750,0.4,41277,1898,100.0,2
400,750,0.5333333333333333,55221,1858,99.78517722878625,2
500,750,0.6666666666666666,70159,1872,100.0,2
750,750,1.0,105323,1913,100.0,2
10,1500,0.006666666666666667,3945,1590,42.47929468340903,2
