num_dashers,num_tasks,ratio_dashers_tasks,num_events,total_reward,pct_total_possible_reward,iter
10,3000,0.0033333333333333335,5611,2232,29.947672078357705,2
50,3000,0.016666666666666666,11821,5514,74.15277030661646,2
100,3000,0.03333333333333333,10614,7013,94.02064619922241,2
200,3000,0.06666666666666667,22240,7304,97.60791126553521,2
300,3000,0.1,36650,7325,98.16403109086036,2
400,3000,0.13333333333333333,50894,7355,98.9772574350693,2
500,3000,0.16666666666666666,65120,7395,99.46200403496974,2
750,3000,0.25,100980,7434,99.61141632051454,2
10,400,0.025,1331,717,70.99009900990099,3
50,400,0.125,6519,962,96.39278557114228,3
100,400,0.25,13388,988,99.59677419354838,3
200,400,0.5,27619,957,98.4567901234568,3
300,400,0.75,41708,1003,100.0,3
400,400,1.0,55597,978,100.0,3
500,400,1.25,70977,981,100.0,3
750,400,1.875,106153,955,100.0,3
10,500,0.02,1485,773,62.84552845528455,3
50,500,0.1,6435,1229,96.61949685534591,3
100,500,0.2,12821,1210,99.58847736625515,3
200,500,0.4,27086,1252,99.12905779889152,3
300,500,0.6,41955,1230,99.91876523151909,3
400,500,0.8,56365,1233,99.67663702506063,3
500,500,1.0,70376,1242,99.9195494770716,3
750,500,1.5,106007,1222,100.0,3
10,750,0.013333333333333334,2171,1017,55.301794453507334,3
50,750,0.06666666666666667,6133,1773,93.6608557844691,3
100,750,0.13333333333333333,13064,1850,97.83183500793231,3
200,750,0.26666666666666666,27281,1829,99.45622620989668,3
300,750,0.4,42017,1901,99.79002624671915,3
400,750,0.5333333333333333,55960,1891,100.0,3
500,750,0.6666666666666666,69620,1808,99.77924944812362,3
750,750,1.0,105527,1882,100.0,3
10,1500,0.006666666666666667,3609,1548,40.73684210526316,3
50,1500,0.03333333333333333,5986,3270,86.25692429438143,3
100,1500,0.06666666666666667,11572,3649,96.79045092838197,3
200,1500,0.13333333333333333,25308,3686,99.32632713554298,3
300,1500,0.2,38793,3697,98.77103927331018,3
400,1500,0.26666666666666666,54027,3678,99.67479674796748,3
500,1500,0.3333333333333333,68542,3703,99.59655728886499,3
750,1500,0.5,104031,3758,99.8936735778841,3
10,2250,0.0044444444444444444,4628,1990,35.624776226279984,3
50,2250,0.022222222222222223,7991,4659,83.37508947745168,3
100,2250,0.044444444444444446,10552,5368,96.04580425836464,3
200,2250,0.08888888888888889,23967,5494,98.15972842594248,3
300,2250,0.13333333333333333,38422,5557,98.65080774010296,3
400,2250,0.17777777777777778,52600,5539,99.38991566481249,3
500,2250,0.2222222222222222,65966,5565,99.375,3
750,2250,0.3333333333333333,102420,5539,99.55068296189792,3
10,3000,0.0033333333333333335,5872,2182,29.288590604026844,3
50,3000,0.016666666666666666,13263,5371,71.98766921324219,3
100,3000,0.03333333333333333,11001,6943,92.51165889407062,3
200,3000,0.06666666666666667,22910,7135,95.82326081117378,3
300,3000,0.1,37081,7339,98.1149732620321,3
400,3000,0.13333333333333333,50886,7409,98.91855807743659,3
500,3000,0.16666666666666666,65750,7455,99.30731317437059,3
750,3000,0.25,100952,7416,99.5703544575725,3
10,400,0.025,1350,681,67.15976331360946,4
50,400,0.125,6345,966,96.98795180722891,4
100,400,0.25,12811,1004,98.81889763779527,4
200,400,0.5,28042,1019,100.0,4
300,400,0.75,41701,1019,100.0,4
400,400,1.0,55494,1015,100.0,4
500,400,1.25,70607,981,100.0,4
750,400,1.875,106186,1024,100.0,4
10,500,0.02,1583,798,63.58565737051792,4
50,500,0.1,6350,1191,96.75060926076361,4
100,500,0.2,13188,1232,100.0,4
200,500,0.4,27781,1248,99.20508744038156,4
300,500,0.6,41721,1256,100.0,4
400,500,0.8,55915,1258,100.0,4
500,500,1.0,70030,1211,100.0,4
750,500,1.5,106013,1214,100.0,4
10,750,0.013333333333333334,1971,932,51.806559199555316,4
50,750,0.06666666666666667,5708,1798,93.74348279457769,4
100,750,0.13333333333333333,12850,1817,97.95148247978437,4
200,750,0.26666666666666666,27278,1875,99.89344698987746,4
300,750,0.4,41411,1858,99.62466487935657,4
400,750,0.5333333333333333,54811,1861,100.0,4
500,750,0.6666666666666666,68810,1873,99.78689397975494,4
750,750,1.0,105540,1900,100.0,4
10,1500,0.006666666666666667,3417,1583,42.714516999460336,4
50,1500,0.03333333333333333,5726,3296,87.63626695027918,4
100,1500,0.06666666666666667,11695,3671,98.07640929735506,4
200,1500,0.13333333333333333,26251,3654,98.70340356564019,4
300,1500,0.2,39161,3669,98.62903225806451,4
400,1500,0.26666666666666666,53016,3777,99.86779481755684,4
500,1500,0.3333333333333333,68401,3754,99.78734715576822,4
750,1500,0.5,103943,3683,100.0,4
10,2250,0.0044444444444444444,4569,1732,31.10073621835159,4
50,2250,0.022222222222222223,7656,4578,81.51709401709401,4
100,2250,0.044444444444444446,11213,5226,92.07188160676533,4
200,2250,0.08888888888888889,25439,5543,98.876204067071,4
300,2250,0.13333333333333333,38298,5519,98.57117342382568,4
400,2250,0.17777777777777778,52975,5523,99.5493871665465,4
500,2250,0.2222222222222222,67308,5549,99.44444444444444,4
750,2250,0.3333333333333333,102468,5583,99.64304836694627,4
10,3000,0.0033333333333333335,6394,2188,29.282655246252677,4
50,3000,0.016666666666666666,15865,5392,72.43417517463729,4
100,3000,0.03333333333333333,11132,6694,89.96102674371724,4
200,3000,0.06666666666666667,23247,7355,98.21070903992522,4
300,3000,0.1,36467,7365,98.6604152712659,4
400,3000,0.13333333333333333,51353,7392,98.8896321070234,4
500,3000,0.16666666666666666,65301,7348,98.92299407646742,4
750,3000,0.25,101071,7452,99.57242116515232,4
10,400,0.025,1299,685,68.91348088531187,5
50,400,0.125,6500,1017,99.21951219512195,5
100,400,0.25,13339,953,97.64344262295081,5
200,400,0.5,27922,985,100.0,5
300,400,0.75,41118,1021,100.0,5
400,400,1.0,56008,1011,100.0,5
500,400,1.25,70276,968,100.0,5
750,400,1.875,106175,1038,100.0,5
10,500,0.02,1429,849,66.48394675019577,5
50,500,0.1,5890,1185,96.9721767594108,5
100,500,0.2,13638,1249,99.2845786963434,5
200,500,0.4,27309,1224,99.59316517493897,5
300,500,0.6,43023,1266,100.0,5
400,500,0.8,55675,1240,100.0,5
500,500,1.0,69524,1243,100.0,5
750,500,1.5,105987,1269,100.0,5
10,750,0.013333333333333334,1840,947,52.5527192008879,5
50,750,0.06666666666666667,6265,1748,94.63995668651867,5
100,750,0.13333333333333333,12837,1924,99.58592132505176,5
200,750,0.26666666666666666,27329,1796,99.55654101995566,5
300,750,0.4,41827,1846,99.0343347639485,5
400,750,0.5333333333333333,55157,1900,99.84235417761428,5
500,750,0.6666666666666666,69041,1887,99.26354550236718,5
750,750,1.0,105463,1838,100.0,5
10,1500,0.006666666666666667,3714,1389,37.40910315109076,5
50,1500,0.03333333333333333,5821,3295,88.00747863247864,5
100,1500,0.06666666666666667,11505,3654,98.33153928955866,5
200,1500,0.13333333333333333,25733,3696,98.63891112890312,5
300,1500,0.2,40337,3796,99.68487394957984,5
400,1500,0.26666666666666666,54742,3644,98.53975121687398,5
500,1500,0.3333333333333333,68761,3706,99.4098712446352,5
750,1500,0.5,103861,3747,100.0,5
10,2250,0.0044444444444444444,4467,1915,34.479654303204896,5
50,2250,0.022222222222222223,7450,4812,85.69902048085484,5
100,2250,0.044444444444444446,11919,5302,93.18101933216168,5
200,2250,0.08888888888888889,24684,5446,97.44140275541243,5
300,2250,0.13333333333333333,38611,5499,99.20620602561789,5
400,2250,0.17777777777777778,51954,5518,99.35181850918256,5
500,2250,0.2222222222222222,66753,5565,99.85645074466176,5
750,2250,0.3333333333333333,102383,5569,99.71351835273052,5
10,3000,0.0033333333333333335,5358,2161,28.967828418230564,5
50,3000,0.016666666666666666,11313,5420,72.65415549597856,5
100,3000,0.03333333333333333,10966,6956,93.7466307277628,5
200,3000,0.06666666666666667,23611,7241,96.3283224690701,5
300,3000,0.1,36451,7312,98.08182427900738,5
400,3000,0.13333333333333333,50132,7367,99.08540685944855,5
500,3000,0.16666666666666666,65646,7377,99.42048517520216,5
750,3000,0.25,100984,7415,99.46344735077129,5
10,400,0.025,1452,680,65.70048309178745,6
50,400,0.125,6452,985,99.19436052366567,6
100,400,0.25,13474,990,99.3975903614458,6
200,400,0.5,27215,980,100.0,6
300,400,0.75,42688,975,99.18616480162767,6
400,400,1.0,56573,961,99.68879668049793,6
500,400,1.25,70954,986,100.0,6
750,400,1.875,106138,936,100.0,6
10,500,0.02,1414,766,61.08452950558214,6
50,500,0.1,6187,1248,95.92621060722522,6
100,500,0.2,13032,1246,99.12490055688147,6
200,500,0.4,28070,1216,99.42763695829926,6
300,500,0.6,41297,1212,100.0,6
400,500,0.8,56730,1229,100.0,6
500,500,1.0,70408,1226,99.67479674796748,6
750,500,1.5,105896,1237,100.0,6
10,750,0.013333333333333334,2155,970,51.67820990942994,6
50,750,0.06666666666666667,6121,1756,92.71383315733897,6
100,750,0.13333333333333333,12387,1857,99.09284951974387,6
200,750,0.26666666666666666,26870,1879,100.0,6
300,750,0.4,41662,1820,99.34497816593887,6
400,750,0.5333333333333333,55721,1888,99.4731296101159,6
500,750,0.6666666666666666,69311,1865,99.73262032085562,6
750,750,1.0,105526,1903,100.0,6
10,1500,0.006666666666666667,4320,1553,40.96544447375363,6
50,1500,0.03333333333333333,5494,3370,90.30010718113613,6
100,1500,0.06666666666666667,11155,3663,98.3883964544722,6
200,1500,0.13333333333333333,25891,3695,99.46164199192464,6
300,1500,0.2,39785,3689,98.9538626609442,6
400,1500,0.26666666666666666,53909,3659,99.89079989079988,6
500,1500,0.3333333333333333,69014,3696,99.89189189189189,6
750,1500,0.5,104067,3750,99.62805526036132,6
10,2250,0.0044444444444444444,4952,2050,36.857245595109674,6
50,2250,0.022222222222222223,7156,4664,82.33009708737865,6
100,2250,0.044444444444444446,10978,5150,92.8932178932179,6
200,2250,0.08888888888888889,24477,5547,98.17699115044249,6
300,2250,0.13333333333333333,38089,5620,99.2231638418079,6
400,2250,0.17777777777777778,52196,5599,99.59089292066881,6
500,2250,0.2222222222222222,67110,5515,99.04813218390804,6
750,2250,0.3333333333333333,102515,5612,99.839886141256,6
10,3000,0.0033333333333333335,5349,2050,27.424749163879596,6
50,3000,0.016666666666666666,10576,5547,74.13793103448276,6
100,3000,0.03333333333333333,10588,6974,93.72396183308696,6
200,3000,0.06666666666666667,23755,7256,97.30454606410085,6
300,3000,0.1,37276,7354,98.65843842232358,6
400,3000,0.13333333333333333,51753,7341,98.49724942975982,6
500,3000,0.16666666666666666,65568,7365,99.40612768254825,6
750,3000,0.25,101009,7447,99.46574061706959,6
10,400,0.025,1437,690,68.93106893106892,7
50,400,0.125,6215,990,99.69788519637463,7
100,400,0.25,13252,980,98.69083585095669,7
200,400,0.5,28115,972,99.59016393442623,7
300,400,0.75,41769,980,100.0,7
400,400,1.0,55489,976,100.0,7
500,400,1.25,70944,994,100.0,7
750,400,1.875,106091,1040,100.0,7
10,500,0.02,1455,727,59.54135954135954,7
50,500,0.1,6419,1137,92.51423921887714,7
100,500,0.2,13230,1230,99.19354838709677,7
200,500,0.4,27589,1264,99.9209486166008,7
300,500,0.6,42682,1267,99.9211356466877,7
400,500,0.8,57020,1218,100.0,7
500,500,1.0,70683,1225,100.0,7
750,500,1.5,106012,1259,100.0,7
10,750,0.013333333333333334,1730,897,47.611464968152866,7
50,750,0.06666666666666667,5932,1802,97.66937669376694,7
100,750,0.13333333333333333,12974,1873,99.15299100052938,7
200,750,0.26666666666666666,26668,1812,98.8543371522095,7
300,750,0.4,41612,1828,98.86425094645755,7
400,750,0.5333333333333333,55604,1905,99.84276729559748,7
500,750,0.6666666666666666,70001,1848,100.0,7
750,750,1.0,105400,1790,100.0,7
10,1500,0.006666666666666667,4069,1518,40.55570398076409,7
50,1500,0.03333333333333333,5737,3358,90.87956698240866,7
100,1500,0.06666666666666667,11675,3558,96.29228687415427,7
200,1500,0.13333333333333333,25509,3658,98.59838274932613,7
300,1500,0.2,39525,3759,99.62894248608535,7
400,1500,0.26666666666666666,54336,3704,99.70390309555854,7
500,1500,0.3333333333333333,67941,3770,99.84110169491525,7
750,1500,0.5,103963,3708,99.89224137931035,7
10,2250,0.0044444444444444444,5552,1619,28.926210469894585,7
50,2250,0.022222222222222223,7394,4773,85.08021390374331,7
100,2250,0.044444444444444446,10674,5287,94.0245420593989,7
200,2250,0.08888888888888889,24577,5440,98.01801801801801,7
300,2250,0.13333333333333333,39344,5474,98.13553244890642,7
400,2250,0.17777777777777778,52416,5515,98.94151417294582,7
500,2250,0.2222222222222222,66275,5555,99.53413366780147,7
750,2250,0.3333333333333333,102571,5575,99.71382579145055,7
10,3000,0.0033333333333333335,5171,2451,32.815637970277145,7
50,3000,0.016666666666666666,10343,5351,71.21373436252328,7
100,3000,0.03333333333333333,10659,6875,92.14582495644017,7
200,3000,0.06666666666666667,22419,7258,96.74753399093575,7
300,3000,0.1,37036,7357,98.69868526965388,7
400,3000,0.13333333333333333,51133,7404,98.58854860186418,7
500,3000,0.16666666666666666,65364,7377,99.38030445911356,7
750,3000,0.25,101067,7444,99.61193630402784,7
10,400,0.025,1472,615,64.87341772151899,8
50,400,0.125,6505,1007,97.57751937984496,8
100,400,0.25,13657,991,99.79859013091642,8
200,400,0.5,27622,1032,99.61389961389962,8
300,400,0.75,42094,989,100.0,8
400,400,1.0,55789,1019,99.90196078431373,8
500,400,1.25,70857,997,100.0,8
750,400,1.875,106222,1003,100.0,8
10,500,0.02,1390,779,63.643790849673195,8
50,500,0.1,6253,1189,96.90301548492258,8
100,500,0.2,13376,1222,96.90721649484536,8
200,500,0.4,27262,1272,100.0,8
300,500,0.6,41437,1252,99.68152866242038,8
400,500,0.8,56004,1236,100.0,8
500,500,1.0,69897,1221,100.0,8
750,500,1.5,105930,1251,100.0,8
10,750,0.013333333333333334,2059,941,50.15991471215352,8
50,750,0.06666666666666667,5770,1724,91.16869381279746,8
100,750,0.13333333333333333,12996,1856,99.62426194310252,8
200,750,0.26666666666666666,26878,1845,99.35379644588045,8
300,750,0.4,41131,1898,100.0,8
400,750,0.5333333333333333,56058,1802,99.66814159292035,8
500,750,0.6666666666666666,69680,1847,99.78390059427336,8
750,750,1.0,105463,1923,100.0,8
10,1500,0.006666666666666667,4549,1497,40.274414850686036,8
50,1500,0.03333333333333333,5566,3354,90.55075593952483,8
100,1500,0.06666666666666667,11551,3643,97.8511952726296,8
200,1500,0.13333333333333333,26160,3651,97.77718264595609,8
300,1500,0.2,39761,3739,99.4944119212347,8
400,1500,0.26666666666666666,53862,3730,99.14938862307284,8
500,1500,0.3333333333333333,67420,3715,99.73154362416108,8
750,1500,0.5,103990,3669,99.89109719575279,8
10,2250,0.0044444444444444444,4767,1904,33.75886524822695,8
50,2250,0.022222222222222223,8825,4525,80.89023954236683,8
100,2250,0.044444444444444446,11001,5407,97.02135295173157,8
200,2250,0.08888888888888889,24587,5504,98.77961234745155,8
300,2250,0.13333333333333333,38951,5554,99.33822214272938,8
400,2250,0.17777777777777778,52083,5535,99.1580078824794,8
500,2250,0.2222222222222222,66435,5602,99.5734091717028,8
750,2250,0.3333333333333333,102363,5589,99.82139667797821,8
10,3000,0.0033333333333333335,6183,2393,32.346580156799135,8
50,3000,0.016666666666666666,13596,5466,73.72538440787699,8
100,3000,0.03333333333333333,10979,7068,94.93619879113498,8
200,3000,0.06666666666666667,22986,7338,98.53632335168524,8
300,3000,0.1,37029,7313,98.4650599165208,8
400,3000,0.13333333333333333,51216,7383,98.92804502210907,8
500,3000,0.16666666666666666,65352,7356,99.07070707070707,8
750,3000,0.25,100979,7467,99.69292389853138,8
10,400,0.025,1377,703,70.93844601412714,9
50,400,0.125,6274,966,99.07692307692308,9
100,400,0.25,13334,981,97.61194029850746,9
200,400,0.5,27825,996,100.0,9
300,400,0.75,41884,991,100.0,9
400,400,1.0,55633,999,100.0,9
500,400,1.25,70872,947,100.0,9
750,400,1.875,106091,1011,100.0,9
10,500,0.02,1329,702,56.612903225806456,9
50,500,0.1,6233,1171,94.05622489959839,9
100,500,0.2,13393,1245,98.10874704491725,9
200,500,0.4,27698,1249,99.92,9
300,500,0.6,41588,1241,100.0,9
400,500,0.8,55481,1237,99.43729903536978,9
500,500,1.0,69957,1258,100.0,9
750,500,1.5,105966,1273,100.0,9
10,750,0.013333333333333334,1929,977,50.62176165803108,9
50,750,0.06666666666666667,5583,1730,94.5872061235648,9
100,750,0.13333333333333333,12764,1878,99.31253305129562,9
200,750,0.26666666666666666,27316,1842,99.62141698215251,9
300,750,0.4,40768,1886,99.7883597883598,9
400,750,0.5333333333333333,55976,1891,100.0,9
500,750,0.6666666666666666,68897,1892,100.0,9
750,750,1.0,105450,1839,100.0,9
10,1500,0.006666666666666667,4612,1475,39.629231595916174,9
50,1500,0.03333333333333333,6130,3218,86.22722400857448,9
100,1500,0.06666666666666667,11449,3637,96.75445597233306,9
200,1500,0.13333333333333333,26226,3598,98.3866557287394,9
300,1500,0.2,40272,3711,99.49061662198392,9
400,1500,0.26666666666666666,53680,3699,99.78419206905855,9
500,1500,0.3333333333333333,67618,3743,99.83995732195253,9
750,1500,0.5,103999,3678,99.89136338946226,9
10,2250,0.0044444444444444444,6429,2061,36.43273820045961,9
50,2250,0.022222222222222223,7588,4560,80.73654390934844,9
100,2250,0.044444444444444446,10871,5195,92.80100035727045,9
200,2250,0.08888888888888889,24443,5550,98.42170597623692,9
300,2250,0.13333333333333333,39181,5497,98.17824611537775,9
400,2250,0.17777777777777778,52219,5559,98.98504273504274,9
500,2250,0.2222222222222222,66235,5533,99.12217843067002,9
750,2250,0.3333333333333333,102403,5618,99.89331436699858,9
10,3000,0.0033333333333333335,6351,2308,30.81030570017354,9
50,3000,0.016666666666666666,12752,5464,73.01884271014299,9
100,3000,0.03333333333333333,11923,7002,93.70985010706639,9
200,3000,0.06666666666666667,23811,7205,96.50415215644253,9
300,3000,0.1,37862,7382,99.03407566407299,9
400,3000,0.13333333333333333,51720,7381,99.11373707533235,9
500,3000,0.16666666666666666,64717,7410,99.40971290582237,9
750,3000,0.25,101122,7400,99.55603390286561,9
