num_dashers,num_tasks,ratio_dashers_tasks,num_events,total_reward,pct_total_possible_reward,iter
10,1500,0.006666666666666667,6276,3818,100.0,2
50,1500,0.03333333333333333,23313,3781,100.0,2
100,1500,0.06666666666666667,46339,3754,100.0,2
200,1500,0.13333333333333333,91131,3756,100.0,2
300,1500,0.2,128422,3785,100.0,2
400,1500,0.26666666666666666,174587,3774,100.0,2
500,1500,0.3333333333333333,212788,3827,100.0,2
750,1500,0.5,321424,3750,100.0,2
10,2250,0.0044444444444444444,6433,5641,100.0,2
50,2250,0.022222222222222223,24780,5672,100.0,2
100,2250,0.044444444444444446,42198,5629,100.0,2
200,2250,0.08888888888888889,86929,5629,100.0,2
300,2250,0.13333333333333333,125942,5621,100.0,2
400,2250,0.17777777777777778,175418,5625,100.0,2
500,2250,0.2222222222222222,217370,5681,100.0,2
750,2250,0.3333333333333333,322174,5608,100.0,2
10,3000,0.0033333333333333335,9097,7583,100.0,2
50,3000,0.016666666666666666,23014,7533,100.0,2
100,3000,0.03333333333333333,45203,7510,100.0,2
200,3000,0.06666666666666667,90338,7565,100.0,2
300,3000,0.1,130491,7488,100.0,2
400,3000,0.13333333333333333,174504,7528,100.0,2
500,3000,0.16666666666666666,223162,7519,100.0,2
750,3000,0.25,322924,7526,100.0,2
10,400,0.025,6192,1022,100.0,3
50,400,0.125,22252,1019,100.0,3
100,400,0.25,45043,1016,100.0,3
200,400,0.5,87390,1018,100.0,3
300,400,0.75,126315,976,100.0,3
400,400,1.0,169694,986,100.0,3
500,400,1.25,215605,1034,100.0,3
750,400,1.875,320324,1011,100.0,3
10,500,0.02,5464,1240,99.43865276663993,3
50,500,0.1,24442,1239,100.0,3
100,500,0.2,43755,1257,100.0,3
200,500,0.4,88328,1259,100.0,3
300,500,0.6,129487,1227,100.0,3
400,500,0.8,169735,1271,100.0,3
500,500,1.0,212907,1204,100.0,3
750,500,1.5,320424,1222,100.0,3
10,750,0.013333333333333334,6397,1925,100.0,3
50,750,0.06666666666666667,26217,1865,100.0,3
100,750,0.13333333333333333,43982,1837,100.0,3
200,750,0.26666666666666666,86319,1898,100.0,3
300,750,0.4,123655,1798,100.0,3
400,750,0.5333333333333333,167522,1877,100.0,3
500,750,0.6666666666666666,218032,1863,100.0,3
750,750,1.0,320674,1871,100.0,3
10,1500,0.006666666666666667,7302,3820,100.0,3
50,1500,0.03333333333333333,20897,3779,100.0,3
100,1500,0.06666666666666667,46864,3715,100.0,3
200,1500,0.13333333333333333,91017,3758,100.0,3
300,1500,0.2,133416,3746,100.0,3
400,1500,0.26666666666666666,172423,3754,100.0,3
500,1500,0.3333333333333333,217592,3769,100.0,3
750,1500,0.5,321424,3709,100.0,3
10,2250,0.0044444444444444444,7165,5640,100.0,3
50,2250,0.022222222222222223,25156,5618,100.0,3
100,2250,0.044444444444444446,42567,5658,100.0,3
200,2250,0.08888888888888889,88132,5619,100.0,3
300,2250,0.13333333333333333,132762,5618,100.0,3
400,2250,0.17777777777777778,169859,5716,100.0,3
500,2250,0.2222222222222222,212496,5635,100.0,3
750,2250,0.3333333333333333,322174,5621,100.0,3
10,3000,0.0033333333333333335,7876,7524,100.0,3
50,3000,0.016666666666666666,25386,7513,100.0,3
100,3000,0.03333333333333333,47320,7534,100.0,3
200,3000,0.06666666666666667,84422,7511,100.0,3
300,3000,0.1,135362,7506,100.0,3
400,3000,0.13333333333333333,179053,7512,100.0,3
500,3000,0.16666666666666666,213905,7526,100.0,3
750,3000,0.25,322924,7512,100.0,3
10,400,0.025,4546,1009,100.0,4
50,400,0.125,22885,1004,100.0,4
100,400,0.25,45170,1020,100.0,4
200,400,0.5,79525,1006,100.0,4
300,400,0.75,130078,1019,100.0,4
400,400,1.0,172285,983,100.0,4
500,400,1.25,217248,1035,100.0,4
750,400,1.875,320324,999,100.0,4
10,500,0.02,5104,1272,100.0,4
50,500,0.1,25761,1247,100.0,4
100,500,0.2,41923,1216,100.0,4
200,500,0.4,86250,1287,100.0,4
300,500,0.6,129868,1274,100.0,4
400,500,0.8,172530,1263,100.0,4
500,500,1.0,215604,1259,100.0,4
750,500,1.5,320424,1200,100.0,4
10,750,0.013333333333333334,6548,1842,100.0,4
50,750,0.06666666666666667,23246,1914,100.0,4
100,750,0.13333333333333333,44671,1884,100.0,4
200,750,0.26666666666666666,87727,1862,100.0,4
300,750,0.4,131403,1884,100.0,4
400,750,0.5333333333333333,174317,1863,100.0,4
500,750,0.6666666666666666,217707,1890,100.0,4
750,750,1.0,320674,1902,100.0,4
10,1500,0.006666666666666667,6679,3759,100.0,4
50,1500,0.03333333333333333,23983,3758,100.0,4
100,1500,0.06666666666666667,43231,3769,100.0,4
200,1500,0.13333333333333333,86924,3762,100.0,4
300,1500,0.2,132205,3760,100.0,4
400,1500,0.26666666666666666,167257,3770,100.0,4
500,1500,0.3333333333333333,211109,3767,100.0,4
750,1500,0.5,321424,3756,100.0,4
10,2250,0.0044444444444444444,7540,5645,100.0,4
50,2250,0.022222222222222223,24998,5637,100.0,4
100,2250,0.044444444444444446,45196,5627,100.0,4
200,2250,0.08888888888888889,89600,5600,100.0,4
300,2250,0.13333333333333333,125674,5643,100.0,4
400,2250,0.17777777777777778,171855,5584,100.0,4
500,2250,0.2222222222222222,213249,5616,100.0,4
750,2250,0.3333333333333333,322174,5625,100.0,4
10,3000,0.0033333333333333335,8174,7558,100.0,4
50,3000,0.016666666666666666,25773,7548,100.0,4
100,3000,0.03333333333333333,47094,7501,100.0,4
200,3000,0.06666666666666667,87679,7544,100.0,4
300,3000,0.1,132157,7522,100.0,4
400,3000,0.13333333333333333,178652,7487,100.0,4
500,3000,0.16666666666666666,214517,7521,100.0,4
750,3000,0.25,322924,7519,100.0,4
10,400,0.025,5451,988,100.0,5
50,400,0.125,21749,1000,100.0,5
100,400,0.25,44139,985,100.0,5
200,400,0.5,86158,1006,100.0,5
300,400,0.75,125301,999,100.0,5
400,400,1.0,172363,1017,100.0,5
500,400,1.25,213717,1020,100.0,5
750,400,1.875,320324,1019,100.0,5
10,500,0.02,4813,1299,100.0,5
50,500,0.1,22203,1239,100.0,5
100,500,0.2,41661,1285,100.0,5
200,500,0.4,84587,1224,100.0,5
300,500,0.6,131947,1261,100.0,5
400,500,0.8,174404,1238,100.0,5
500,500,1.0,212119,1262,100.0,5
750,500,1.5,320424,1293,100.0,5
10,750,0.013333333333333334,5538,1849,100.0,5
50,750,0.06666666666666667,24539,1847,100.0,5
100,750,0.13333333333333333,43112,1917,100.0,5
200,750,0.26666666666666666,87548,1871,100.0,5
300,750,0.4,130041,1887,100.0,5
400,750,0.5333333333333333,178543,1886,100.0,5
500,750,0.6666666666666666,217979,1865,100.0,5
750,750,1.0,320674,1934,100.0,5
10,1500,0.006666666666666667,6560,3795,100.0,5
50,1500,0.03333333333333333,23324,3778,100.0,5
100,1500,0.06666666666666667,46663,3777,100.0,5
200,1500,0.13333333333333333,87571,3718,100.0,5
300,1500,0.2,130644,3779,100.0,5
400,1500,0.26666666666666666,172849,3769,100.0,5
500,1500,0.3333333333333333,214554,3821,100.0,5
750,1500,0.5,321424,3746,100.0,5
10,2250,0.0044444444444444444,6568,5639,100.0,5
50,2250,0.022222222222222223,24126,5570,100.0,5
100,2250,0.044444444444444446,44806,5629,100.0,5
200,2250,0.08888888888888889,84770,5632,100.0,5
300,2250,0.13333333333333333,129299,5635,100.0,5
400,2250,0.17777777777777778,175148,5623,100.0,5
500,2250,0.2222222222222222,216441,5664,100.0,5
750,2250,0.3333333333333333,322174,5658,100.0,5
10,3000,0.0033333333333333335,7776,7583,100.0,5
50,3000,0.016666666666666666,25449,7531,100.0,5
100,3000,0.03333333333333333,49047,7497,100.0,5
200,3000,0.06666666666666667,89403,7465,100.0,5
300,3000,0.1,130170,7542,100.0,5
400,3000,0.13333333333333333,172353,7532,100.0,5
500,3000,0.16666666666666666,217580,7503,100.0,5
750,3000,0.25,322924,7480,100.0,5
10,400,0.025,5667,951,100.0,6
50,400,0.125,22804,1014,100.0,6
100,400,0.25,46912,993,100.0,6
200,400,0.5,86296,1037,100.0,6
300,400,0.75,129248,1024,100.0,6
400,400,1.0,168344,1000,100.0,6
500,400,1.25,215296,1010,100.0,6
750,400,1.875,320324,1000,100.0,6
10,500,0.02,4494,1267,100.0,6
50,500,0.1,23110,1276,100.0,6
100,500,0.2,46380,1226,100.0,6
200,500,0.4,93852,1254,100.0,6
300,500,0.6,128133,1256,100.0,6
400,500,0.8,169339,1238,100.0,6
500,500,1.0,212136,1254,100.0,6
750,500,1.5,320424,1252,100.0,6
10,750,0.013333333333333334,6723,1882,100.0,6
50,750,0.06666666666666667,24024,1835,100.0,6
100,750,0.13333333333333333,44513,1844,100.0,6
200,750,0.26666666666666666,84870,1873,100.0,6
300,750,0.4,132112,1822,100.0,6
400,750,0.5333333333333333,172184,1865,100.0,6
500,750,0.6666666666666666,213804,1874,100.0,6
750,750,1.0,320674,1863,100.0,6
10,1500,0.006666666666666667,7019,3782,100.0,6
50,1500,0.03333333333333333,25806,3783,100.0,6
