num_dashers,num_tasks,ratio_dashers_tasks,num_events,total_reward,pct_total_possible_reward,iter
300,3000,0.1,130834,7576,100.0,4
400,3000,0.13333333333333333,173256,7529,100.0,4
500,3000,0.16666666666666666,215165,7546,100.0,4
750,3000,0.25,322924,7568,100.0,4
10,400,0.025,4748,990,100.0,5
50,400,0.125,21532,966,100.0,5
100,400,0.25,41927,1008,100.0,5
200,400,0.5,85043,1012,100.0,5
300,400,0.75,128012,992,100.0,5
400,400,1.0,171158,1032,100.0,5
500,400,1.25,212792,1005,100.0,5
750,400,1.875,320324,1031,100.0,5
10,500,0.02,5896,1251,100.0,5
50,500,0.1,21221,1223,100.0,5
100,500,0.2,41801,1253,100.0,5
200,500,0.4,84590,1283,100.0,5
300,500,0.6,121492,1265,100.0,5
400,500,0.8,174445,1249,100.0,5
500,500,1.0,219634,1242,100.0,5
750,500,1.5,320424,1256,100.0,5
10,750,0.013333333333333334,6156,1945,100.0,5
50,750,0.06666666666666667,24409,1876,100.0,5
100,750,0.13333333333333333,43117,1903,100.0,5
200,750,0.26666666666666666,88804,1867,100.0,5
300,750,0.4,131101,1880,100.0,5
400,750,0.5333333333333333,168313,1855,100.0,5
500,750,0.6666666666666666,214730,1891,100.0,5
750,750,1.0,320674,1889,100.0,5
10,1500,0.006666666666666667,7501,3777,99.81501057082453,5
50,1500,0.03333333333333333,25841,3784,100.0,5
100,1500,0.06666666666666667,45430,3815,100.0,5
200,1500,0.13333333333333333,89667,3790,100.0,5
300,1500,0.2,127529,3781,100.0,5
400,1500,0.26666666666666666,169594,3835,100.0,5
500,1500,0.3333333333333333,213826,3765,100.0,5
750,1500,0.5,321424,3828,100.0,5
10,2250,0.0044444444444444444,7180,5660,100.0,5
50,2250,0.022222222222222223,24072,5650,100.0,5
100,2250,0.044444444444444446,47698,5708,100.0,5
200,2250,0.08888888888888889,85905,5630,100.0,5
300,2250,0.13333333333333333,129737,5648,100.0,5
400,2250,0.17777777777777778,173011,5632,100.0,5
500,2250,0.2222222222222222,215550,5663,100.0,5
750,2250,0.3333333333333333,322174,5677,100.0,5
10,3000,0.0033333333333333335,9281,7605,100.0,5
50,3000,0.016666666666666666,24361,7544,100.0,5
100,3000,0.03333333333333333,46062,7541,100.0,5
200,3000,0.06666666666666667,86971,7575,100.0,5
300,3000,0.1,133297,7573,100.0,5
400,3000,0.13333333333333333,177883,7541,100.0,5
500,3000,0.16666666666666666,211462,7547,100.0,5
750,3000,0.25,322924,7609,100.0,5
10,400,0.025,6320,1004,100.0,6
50,400,0.125,20568,965,100.0,6
100,400,0.25,46078,988,100.0,6
200,400,0.5,87164,1008,100.0,6
300,400,0.75,130547,975,100.0,6
400,400,1.0,170110,1014,100.0,6
500,400,1.25,211347,1029,100.0,6
750,400,1.875,320324,1015,100.0,6
10,500,0.02,5232,1233,100.0,6
50,500,0.1,21329,1258,100.0,6
100,500,0.2,42276,1314,100.0,6
200,500,0.4,83210,1263,100.0,6
300,500,0.6,128098,1287,100.0,6
400,500,0.8,168853,1267,100.0,6
500,500,1.0,217986,1293,100.0,6
750,500,1.5,320424,1281,100.0,6
10,750,0.013333333333333334,6046,1903,100.0,6
50,750,0.06666666666666667,23150,1919,100.0,6
100,750,0.13333333333333333,40852,1879,100.0,6
200,750,0.26666666666666666,82862,1893,100.0,6
300,750,0.4,129749,1924,100.0,6
400,750,0.5333333333333333,172783,1890,100.0,6
500,750,0.6666666666666666,213991,1857,100.0,6
750,750,1.0,320674,1873,100.0,6
10,1500,0.006666666666666667,7080,3791,100.0,6
50,1500,0.03333333333333333,21797,3743,100.0,6
100,1500,0.06666666666666667,41724,3837,100.0,6
200,1500,0.13333333333333333,87829,3721,100.0,6
300,1500,0.2,130726,3774,100.0,6
400,1500,0.26666666666666666,175715,3815,100.0,6
500,1500,0.3333333333333333,212808,3788,100.0,6
750,1500,0.5,321424,3833,100.0,6
10,2250,0.0044444444444444444,7579,5655,99.77064220183486,6
50,2250,0.022222222222222223,24252,5683,100.0,6
100,2250,0.044444444444444446,47637,5680,100.0,6
200,2250,0.08888888888888889,87430,5649,100.0,6
300,2250,0.13333333333333333,137585,5680,100.0,6
400,2250,0.17777777777777778,175168,5715,100.0,6
500,2250,0.2222222222222222,210292,5702,100.0,6
750,2250,0.3333333333333333,322174,5629,100.0,6
10,3000,0.0033333333333333335,9498,7564,100.0,6
50,3000,0.016666666666666666,26675,7568,100.0,6
100,3000,0.03333333333333333,46878,7562,100.0,6
200,3000,0.06666666666666667,89680,7508,100.0,6
300,3000,0.1,124896,7568,100.0,6
400,3000,0.13333333333333333,173447,7568,100.0,6
500,3000,0.16666666666666666,216818,7570,100.0,6
750,3000,0.25,322924,7543,100.0,6
10,400,0.025,6232,1010,100.0,7
50,400,0.125,24727,1011,100.0,7
100,400,0.25,46426,982,100.0,7
200,400,0.5,89274,996,100.0,7
300,400,0.75,127853,1008,100.0,7
400,400,1.0,169619,1016,100.0,7
500,400,1.25,216549,1028,100.0,7
750,400,1.875,320324,1021,100.0,7
10,500,0.02,4972,1255,100.0,7
50,500,0.1,21877,1271,100.0,7
100,500,0.2,42094,1274,100.0,7
200,500,0.4,82424,1290,100.0,7
300,500,0.6,133158,1276,100.0,7
400,500,0.8,176425,1314,100.0,7
500,500,1.0,209533,1244,100.0,7
750,500,1.5,320424,1252,100.0,7
10,750,0.013333333333333334,5482,1894,100.0,7
50,750,0.06666666666666667,23083,1876,100.0,7
100,750,0.13333333333333333,47979,1929,100.0,7
200,750,0.26666666666666666,88371,1902,100.0,7
300,750,0.4,131318,1910,100.0,7
400,750,0.5333333333333333,173578,1886,100.0,7
500,750,0.6666666666666666,208320,1873,100.0,7
750,750,1.0,320674,1920,100.0,7
10,1500,0.006666666666666667,6525,3794,100.0,7
50,1500,0.03333333333333333,24146,3763,100.0,7
100,1500,0.06666666666666667,43857,3795,100.0,7
200,1500,0.13333333333333333,84042,3759,100.0,7
300,1500,0.2,122322,3782,100.0,7
400,1500,0.26666666666666666,168677,3779,100.0,7
500,1500,0.3333333333333333,215043,3756,100.0,7
750,1500,0.5,321424,3767,100.0,7
10,2250,0.0044444444444444444,7698,5684,100.0,7
50,2250,0.022222222222222223,25814,5702,100.0,7
100,2250,0.044444444444444446,45765,5727,100.0,7
200,2250,0.08888888888888889,84638,5689,100.0,7
300,2250,0.13333333333333333,130795,5650,100.0,7
400,2250,0.17777777777777778,174536,5701,100.0,7
500,2250,0.2222222222222222,213631,5737,100.0,7
750,2250,0.3333333333333333,322174,5684,100.0,7
10,3000,0.0033333333333333335,7268,7575,100.0,7
50,3000,0.016666666666666666,22670,7570,100.0,7
100,3000,0.03333333333333333,47667,7591,100.0,7
200,3000,0.06666666666666667,88455,7530,100.0,7
300,3000,0.1,131802,7602,100.0,7
400,3000,0.13333333333333333,181009,7620,100.0,7
500,3000,0.16666666666666666,213012,7584,100.0,7
750,3000,0.25,322924,7555,100.0,7
10,400,0.025,4510,1018,100.0,8
50,400,0.125,22031,995,100.0,8
100,400,0.25,45247,990,100.0,8
200,400,0.5,84163,988,100.0,8
300,400,0.75,131622,1018,100.0,8
400,400,1.0,170325,1012,100.0,8
500,400,1.25,212472,977,100.0,8
750,400,1.875,320324,983,100.0,8
10,500,0.02,6456,1261,99.84164687252573,8
50,500,0.1,19556,1238,100.0,8
100,500,0.2,46043,1267,100.0,8
