num_dashers,num_tasks,ratio_dashers_tasks,num_events,total_reward,pct_total_possible_reward, iter
10,1500,0.006666666666666667,6649,3757,100.0,2
50,1500,0.03333333333333333,24837,3738,100.0,2
100,1500,0.06666666666666667,46702,3731,100.0,2
200,1500,0.13333333333333333,93339,3734,100.0,2
300,1500,0.2,129057,3690,100.0,2
400,1500,0.26666666666666666,169286,3759,100.0,2
500,1500,0.3333333333333333,215880,3770,100.0,2
750,1500,0.5,321424,3776,100.0,2
10,2250,0.0044444444444444444,6117,5604,100.0,2
50,2250,0.022222222222222223,23842,5628,100.0,2
100,2250,0.044444444444444446,46865,5660,100.0,2
200,2250,0.08888888888888889,90709,5632,100.0,2
300,2250,0.13333333333333333,134281,5610,100.0,2
400,2250,0.17777777777777778,177808,5575,100.0,2
500,2250,0.2222222222222222,210624,5595,100.0,2
750,2250,0.3333333333333333,322174,5584,100.0,2
10,3000,0.0033333333333333335,8690,7481,100.0,2
50,3000,0.016666666666666666,23993,7541,100.0,2
100,3000,0.03333333333333333,49448,7522,100.0,2
200,3000,0.06666666666666667,88306,7498,100.0,2
300,3000,0.1,129208,7475,100.0,2
400,3000,0.13333333333333333,175019,7487,100.0,2
500,3000,0.16666666666666666,219896,7534,100.0,2
750,3000,0.25,322924,7507,100.0,2
10,400,0.025,5956,1019,100.0,3
50,400,0.125,21652,1041,100.0,3
100,400,0.25,46438,977,100.0,3
200,400,0.5,85460,1005,100.0,3
300,400,0.75,129057,987,100.0,3
400,400,1.0,166930,986,100.0,3
500,400,1.25,213380,996,100.0,3
750,400,1.875,320324,981,100.0,3
10,500,0.02,5977,1248,100.0,3
50,500,0.1,24866,1222,100.0,3
100,500,0.2,46211,1255,100.0,3
200,500,0.4,81636,1256,100.0,3
300,500,0.6,135849,1255,100.0,3
400,500,0.8,170896,1213,100.0,3
500,500,1.0,213685,1251,100.0,3
750,500,1.5,320424,1253,100.0,3
10,750,0.013333333333333334,5839,1882,100.0,3
50,750,0.06666666666666667,22452,1882,100.0,3
100,750,0.13333333333333333,41599,1904,100.0,3
200,750,0.26666666666666666,84246,1875,100.0,3
300,750,0.4,126235,1843,100.0,3
400,750,0.5333333333333333,173576,1899,100.0,3
500,750,0.6666666666666666,215172,1947,100.0,3
750,750,1.0,320674,1870,100.0,3
10,1500,0.006666666666666667,7207,3719,100.0,3
50,1500,0.03333333333333333,24400,3754,100.0,3
100,1500,0.06666666666666667,48834,3721,100.0,3
200,1500,0.13333333333333333,87002,3759,100.0,3
300,1500,0.2,134172,3722,100.0,3
400,1500,0.26666666666666666,174112,3819,100.0,3
500,1500,0.3333333333333333,213710,3799,100.0,3
750,1500,0.5,321424,3724,100.0,3
10,2250,0.0044444444444444444,6391,5622,100.0,3
50,2250,0.022222222222222223,24125,5590,100.0,3
100,2250,0.044444444444444446,46125,5612,100.0,3
200,2250,0.08888888888888889,89740,5584,100.0,3
300,2250,0.13333333333333333,131655,5594,100.0,3
400,2250,0.17777777777777778,172682,5602,100.0,3
500,2250,0.2222222222222222,221211,5571,100.0,3
750,2250,0.3333333333333333,322174,5591,100.0,3
10,3000,0.0033333333333333335,7013,7334,97.43589743589743,3
50,3000,0.016666666666666666,24191,7476,100.0,3
100,3000,0.03333333333333333,46871,7489,100.0,3
200,3000,0.06666666666666667,88925,7469,100.0,3
300,3000,0.1,130013,7513,100.0,3
400,3000,0.13333333333333333,172102,7506,100.0,3
500,3000,0.16666666666666666,215462,7522,100.0,3
750,3000,0.25,322924,7530,100.0,3
10,400,0.025,6698,997,99.7,4
50,400,0.125,21881,982,100.0,4
100,400,0.25,40088,1026,100.0,4
200,400,0.5,84041,991,100.0,4
300,400,0.75,127481,981,100.0,4
400,400,1.0,169557,981,100.0,4
500,400,1.25,212007,1009,100.0,4
750,400,1.875,320324,993,100.0,4
10,500,0.02,5194,1264,100.0,4
50,500,0.1,21262,1245,100.0,4
100,500,0.2,43395,1243,100.0,4
200,500,0.4,85975,1225,100.0,4
300,500,0.6,128710,1300,100.0,4
400,500,0.8,169711,1208,100.0,4
500,500,1.0,220893,1238,100.0,4
750,500,1.5,320424,1239,100.0,4
10,750,0.013333333333333334,5035,1867,100.0,4
50,750,0.06666666666666667,20810,1865,100.0,4
100,750,0.13333333333333333,46485,1864,100.0,4
200,750,0.26666666666666666,87183,1870,100.0,4
300,750,0.4,136960,1878,100.0,4
400,750,0.5333333333333333,167279,1879,100.0,4
500,750,0.6666666666666666,217667,1836,100.0,4
750,750,1.0,320674,1835,100.0,4
10,1500,0.006666666666666667,6310,3760,100.0,4
50,1500,0.03333333333333333,21724,3774,100.0,4
100,1500,0.06666666666666667,43418,3734,100.0,4
200,1500,0.13333333333333333,88265,3727,100.0,4
300,1500,0.2,129153,3762,100.0,4
400,1500,0.26666666666666666,169065,3698,100.0,4
500,1500,0.3333333333333333,212948,3737,100.0,4
750,1500,0.5,321424,3757,100.0,4
10,2250,0.0044444444444444444,7140,5565,99.85645074466176,4
50,2250,0.022222222222222223,24624,5620,100.0,4
100,2250,0.044444444444444446,48147,5663,100.0,4
200,2250,0.08888888888888889,85458,5572,100.0,4
300,2250,0.13333333333333333,134982,5629,100.0,4
400,2250,0.17777777777777778,175237,5623,100.0,4
500,2250,0.2222222222222222,214922,5587,100.0,4
750,2250,0.3333333333333333,322174,5607,100.0,4
10,3000,0.0033333333333333335,6622,6817,90.79648375066596,4
50,3000,0.016666666666666666,25214,7521,100.0,4
100,3000,0.03333333333333333,45603,7487,100.0,4
200,3000,0.06666666666666667,88837,7465,100.0,4
300,3000,0.1,123817,7500,100.0,4
400,3000,0.13333333333333333,169884,7511,100.0,4
500,3000,0.16666666666666666,221392,7455,100.0,4
750,3000,0.25,322924,7461,100.0,4
10,400,0.025,5491,993,100.0,5
50,400,0.125,21323,984,100.0,5
100,400,0.25,45489,956,100.0,5
200,400,0.5,81041,998,100.0,5
300,400,0.75,129842,1031,100.0,5
400,400,1.0,171236,1030,100.0,5
500,400,1.25,213243,1052,100.0,5
750,400,1.875,320324,989,100.0,5
10,500,0.02,6080,1245,99.83961507618284,5
50,500,0.1,22110,1220,100.0,5
100,500,0.2,45246,1237,100.0,5
200,500,0.4,84784,1264,100.0,5
300,500,0.6,127835,1255,100.0,5
400,500,0.8,172946,1243,100.0,5
500,500,1.0,215324,1247,100.0,5
750,500,1.5,320424,1229,100.0,5
